Vegetable,Season,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Pumpkin,Autumn,March,20.58745683462093,0,Arunachal Pradesh,63.01579727491161
Cabbage,Spring,February,38.31859972335225,0,Andaman and Nicobar Islands,64.81416836764171
Pointed grourd,Autumn,October,24.583878214168802,1,Chandigarh,59.44921250159147
Ginger,Monsoon,April,36.277255787266284,0,Karnataka,94.70335893580165
Cucumber,Summer,June,12.129053174218644,1,Gujarat,83.45210976191612
Pumpkin,Spring,December,10.981837218756587,1,Lakshadweep,161.38154849009808
Cucumber,Summer,January,20.84896147852415,1,Odisha,81.35119432693602
Pumpkin,Monsoon,March,34.02512604417847,0,Arunachal Pradesh,154.45330983288034
Bitter gourd,Autumn,December,14.065447570063892,1,Chhattisgarh,117.94838337098868
Pointed grourd,Spring,July,23.93404276951574,1,Andaman and Nicobar Islands,33.072624426104866
Cauliflower,Autumn,August,14.75687310657764,1,Himachal Pradesh,114.87322553984704
Potato,Autumn,July,28.965181780790388,0,Haryana,182.77041229688635
Radish,Spring,April,27.600902795696555,1,Punjab,126.61735965834306
Bitter gourd,Spring,January,27.76131672229979,0,Bihar,123.1859542379194
Potato,Monsoon,March,24.492928578273947,1,Madhya Pradesh,184.77179646827747
Pumpkin,Winter,May,36.47182159773598,1,West Bengal,126.54347703520268
Cauliflower,Summer,February,24.82578113686006,1,Madhya Pradesh,181.71081383335684
Cauliflower,Winter,October,11.116720346207403,1,Manipur,130.64444613983346
Peas,Spring,April,33.45850545648642,1,Haryana,107.06946391877337
Cauliflower,Spring,March,10.01755816731398,1,Punjab,37.690216843329914
Cabbage,Winter,December,25.038836064740337,0,Rajasthan,94.1502990642444
Cucumber,Winter,March,14.957836500118713,0,Haryana,105.70704684552555
Chilly,Spring,August,13.708335642442986,1,Haryana,57.299175380528446
Ginger,Summer,April,22.326707947649197,1,Chhattisgarh,53.42406997304438
Pointed grourd,Spring,December,18.203321786012296,1,Punjab,199.32891398088626
Peas,Winter,November,13.023247587174769,0,Mizoram,142.79347679289464
Onion,Autumn,December,10.063841112865777,1,Madhya Pradesh,180.17493947873987
Garlic,Spring,March,32.55007476652844,1,West Bengal,178.0247106553608
Garlic,Monsoon,August,26.164849742165135,1,West Bengal,62.165667037491836
Tomato,Winter,December,22.63777913111683,0,Delhi,92.67423646419272
Bitter gourd,Spring,September,28.390108449964277,1,Rajasthan,55.69425962654045
Bitter gourd,Spring,June,36.125448515296185,0,West Bengal,25.418032914328087
Brinjal,Autumn,November,21.886750180939764,1,Punjab,94.02204918290278
Bitter gourd,Monsoon,April,39.12300559240404,0,Himachal Pradesh,136.55057924066588
Cauliflower,Autumn,February,23.082938789154262,1,Madhya Pradesh,52.5042817924357
Cauliflower,Spring,August,34.39029675257195,1,Andhra Pradesh,32.506292637532624
Pointed grourd,Monsoon,July,15.634123681434916,1,Kerala,109.01638634372964
Cucumber,Monsoon,July,18.64325113645625,1,Sikkim,57.96391259759014
Garlic,Monsoon,September,23.80511961051155,0,Andhra Pradesh,73.26450351985125
Cabbage,Summer,April,27.751253567889727,1,Punjab,187.77886389595375
Peas,Summer,August,36.909920532719184,1,Lakshadweep,24.07453553327144
Pumpkin,Winter,December,10.628825122314355,1,Andaman and Nicobar Islands,148.20033491930363
Okra,Autumn,January,21.12788107514315,0,Meghalaya,90.43271136071309
Potato,Winter,November,20.839322946279076,1,Manipur,65.61625939980901
Cabbage,Spring,June,21.935327435092635,1,Odisha,73.48887536385601
Garlic,Summer,April,23.690402118388437,0,Telangana,189.64038499434844
Cabbage,Monsoon,March,18.337777467983397,0,Odisha,159.62981683595373
Radish,Monsoon,November,26.20588454743735,1,Haryana,29.29666851375824
Ginger,Spring,January,26.886374516421753,0,Sikkim,64.27237342561112
Pumpkin,Summer,July,39.06421192552483,1,Sikkim,169.18671845032148
Garlic,Summer,October,34.726828690513784,1,Chandigarh,96.35509003401285
Bitter gourd,Winter,February,36.74430882829296,0,Rajasthan,111.48791039950197
Brinjal,Summer,December,39.029944128552174,1,Goa,69.15689285334517
Chilly,Autumn,July,37.62329298778786,0,Mizoram,51.04920600010954
Ginger,Spring,August,12.881541010315829,1,Andaman and Nicobar Islands,66.83603754162819
Pointed grourd,Monsoon,April,18.18207208721354,1,Assam,146.0111628844706
Peas,Monsoon,September,26.04298579291982,0,Delhi,131.6865217887668
Peas,Summer,March,29.036366916431046,1,Bihar,129.0550824245771
Cabbage,Winter,October,21.4395171447721,0,Daman and Diu,139.06428261083227
Tomato,Autumn,February,36.939583098540226,0,Andhra Pradesh,178.02016877750134
Pumpkin,Autumn,October,16.25260829084506,1,Nagaland,141.90627977009194
Onion,Summer,February,32.55031886149669,1,Kerala,26.16154569442938
Peas,Winter,February,26.46294860037991,1,Odisha,145.73955332108068
Pumpkin,Winter,June,22.555934201263316,1,Tamil Nadu,66.0121938187487
Tomato,Winter,January,14.743624546899948,0,Bihar,125.2181035054863
Pumpkin,Winter,February,20.358785103063497,0,Chhattisgarh,179.9425548351068
Onion,Summer,April,15.748818685625878,1,Rajasthan,177.89646208165573
Okra,Autumn,February,11.080089800442893,1,Chandigarh,161.47205280683158
Pumpkin,Spring,July,19.769243064104728,0,Dadra and Nagar Haveli,80.48519788765175
Chilly,Winter,February,27.959248712811508,1,Lakshadweep,23.106397782184295
Radish,Summer,May,34.74475191380571,1,Maharashtra,134.290186005693
Onion,Winter,March,33.993748687402515,0,Andhra Pradesh,140.98394976589162
Peas,Winter,March,26.137386997198355,0,Nagaland,33.175148909042434
Tomato,Autumn,July,26.568074153114782,0,Odisha,33.03198603638138
Brinjal,Monsoon,June,14.42418555612182,0,Haryana,74.3206199553495
Chilly,Autumn,May,31.815440221804707,0,Tamil Nadu,99.14485514302893
Cauliflower,Autumn,June,38.128509029708056,1,West Bengal,126.1385023556093
Tomato,Autumn,January,11.071112437200108,0,Dadra and Nagar Haveli,123.62952267488728
Onion,Autumn,November,36.61062618697923,1,Haryana,38.065694618241906
Pointed grourd,Spring,January,25.95194772367085,0,Bihar,48.907909097256976
Cucumber,Autumn,June,13.459043944924542,0,Andhra Pradesh,121.52593535434802
Cauliflower,Monsoon,July,27.58471156850266,1,Uttar Pradesh,48.53962062753648
Garlic,Autumn,May,22.60769258510988,1,Lakshadweep,106.29279921976148
Brinjal,Autumn,December,15.535185421836342,1,Uttarakhand,24.705121065396234
Tomato,Spring,December,15.386386793390159,1,Gujarat,188.8189777044224
Onion,Monsoon,January,32.178035948263336,1,Sikkim,146.89522229008873
Pumpkin,Summer,July,12.580973481265595,1,Nagaland,155.57462214908813
Ginger,Monsoon,September,30.46704474416292,0,Haryana,48.68882308952837
Bitter gourd,Summer,October,10.706214382149629,0,Jharkhand,171.7017926370831
Potato,Autumn,April,16.50641961636465,0,Rajasthan,131.49482257208354
Cabbage,Winter,August,15.122242698478214,0,Maharashtra,172.60312234895085
Pointed grourd,Monsoon,July,23.82339029649323,0,Himachal Pradesh,69.67135380076986
Onion,Summer,March,11.274983796655789,0,Uttar Pradesh,58.263928993872575
Okra,Monsoon,September,38.2832000117316,0,West Bengal,157.00745668512107
Pumpkin,Spring,November,23.40324418048341,0,Haryana,70.53113721632721
Chilly,Monsoon,March,10.824906960403995,1,Delhi,167.08201742561792
Cabbage,Spring,September,29.20057748772461,1,Maharashtra,112.76352529656025
Pointed grourd,Spring,January,31.421428381849772,1,Kerala,126.4068411044129
Cucumber,Autumn,May,38.95987410908276,1,Sikkim,172.20524974556213
Chilly,Summer,May,10.017480060464136,1,Andhra Pradesh,29.304766662751746
Pumpkin,Autumn,June,18.844576030308357,0,Puducherry,30.37492352614923
Garlic,Winter,February,29.242696761652482,0,Mizoram,104.81210923304849
Bitter gourd,Summer,September,23.009330782045005,0,Chhattisgarh,133.5899454340775
Cucumber,Monsoon,March,31.289983243261517,0,Uttarakhand,171.770698047171
Okra,Winter,April,25.524974236374874,1,Puducherry,166.68479449588102
Cabbage,Monsoon,March,29.94808373200576,0,Manipur,131.1226707568061
Potato,Monsoon,September,30.521406554679587,1,Arunachal Pradesh,155.70435142964013
Bitter gourd,Monsoon,February,37.71208190058488,0,Tripura,130.47280796220377
Radish,Monsoon,April,19.525530769416953,1,Chandigarh,114.51271137211873
Garlic,Winter,October,32.68894807174653,1,Jharkhand,24.157888011703683
Bitter gourd,Winter,November,28.268451076055563,1,Odisha,115.41948233522675
Pointed grourd,Winter,January,19.977863876377306,0,Tripura,25.518083616326123
Brinjal,Summer,February,28.605486800560666,0,Gujarat,167.15053654458367
Bitter gourd,Summer,May,27.68036842638835,1,Mizoram,45.30998071700333
Pumpkin,Monsoon,March,38.43484959152206,0,Meghalaya,22.47697794231358
Radish,Monsoon,April,22.891084034081537,0,Jharkhand,157.13364027841746
Tomato,Autumn,August,16.890990805574926,0,Assam,84.70893536211285
Peas,Monsoon,August,15.340180432033849,0,Puducherry,139.62793006333035
Cucumber,Summer,June,13.790045543245677,0,Sikkim,133.92941236690805
Pointed grourd,Autumn,March,11.191196731669816,1,Daman and Diu,25.823767703578824
Okra,Autumn,March,29.392886489769854,0,Puducherry,60.37817439694608
Peas,Monsoon,May,39.3824926896508,1,Dadra and Nagar Haveli,144.44029871634297
Radish,Monsoon,April,14.451748057245418,0,Punjab,149.0556205033065
Brinjal,Summer,May,10.786774793826673,1,Daman and Diu,190.73608647205725
Tomato,Spring,October,26.06560248152486,1,Andaman and Nicobar Islands,78.86869362925482
Chilly,Winter,June,10.110422453684642,0,Chandigarh,112.36731215844961
Ginger,Winter,May,38.76992952923093,0,Sikkim,144.0715963953843
Onion,Summer,January,28.963184520485125,1,Odisha,190.73060167642404
Okra,Spring,March,32.03396628971809,1,West Bengal,137.07790020503646
Pumpkin,Monsoon,July,24.757842462462257,1,Jharkhand,166.07139963639736
Ginger,Autumn,August,15.81565513741141,0,Andaman and Nicobar Islands,126.29162184707114
Ginger,Monsoon,September,14.256266876426142,0,Jharkhand,104.33720527147187
Cabbage,Monsoon,August,18.801451734788007,1,Delhi,61.27469334097718
Okra,Winter,August,38.082090445476574,0,Puducherry,174.74929686293302
Cabbage,Autumn,December,28.559717895012103,0,Himachal Pradesh,184.5326910490537
Tomato,Monsoon,March,13.733053184878283,0,Chhattisgarh,43.497959799436885
Pointed grourd,Monsoon,November,17.885257077816288,1,Nagaland,135.13653672013203
Brinjal,Summer,May,20.499306627452036,0,Maharashtra,52.353603390984496
Brinjal,Spring,May,28.850383285221458,1,Chhattisgarh,108.47056708550969
Cabbage,Winter,April,16.115034257445807,1,Kerala,179.9504695784474
Okra,Autumn,January,36.473508191025374,1,Kerala,105.08050620343052
Tomato,Summer,May,19.75284807107896,1,Tripura,93.38880915920295
Pointed grourd,Autumn,August,34.104771254842746,0,Bihar,112.812722986366
Onion,Autumn,June,14.012835644419345,1,Telangana,47.98141066816545
Potato,Winter,December,25.969776896281715,1,Madhya Pradesh,78.41596880558963
Garlic,Autumn,October,20.959592182315266,0,Assam,66.94905370586548
Pumpkin,Monsoon,August,16.808183972008454,1,Andhra Pradesh,89.54064953781739
Brinjal,Monsoon,March,22.49178115604227,1,Jharkhand,81.41182357374794
Ginger,Autumn,August,29.591309938353607,0,Assam,140.26199890353973
Radish,Monsoon,June,37.71685970661825,0,Tripura,34.109493098866984
Radish,Spring,February,12.56442840864792,0,Kerala,47.263954857947496
Tomato,Monsoon,January,28.421174177804723,0,Uttar Pradesh,41.805923752371754
Pointed grourd,Summer,June,19.958919896338827,1,Uttar Pradesh,195.1730787406114
Garlic,Spring,July,11.382440097477831,0,Haryana,159.34553899466712
Pointed grourd,Autumn,April,12.591968984143305,1,Sikkim,26.427449324272807
Ginger,Summer,April,33.95553172643062,1,Manipur,65.26708173947819
Peas,Winter,March,14.229117366545909,1,Meghalaya,79.34992272668694
Cauliflower,Winter,March,18.39485757630967,0,Meghalaya,130.23376855154538
Cauliflower,Winter,July,38.911235586855234,1,West Bengal,100.29365569356014
Bitter gourd,Summer,March,13.116497071491331,0,Gujarat,82.58381654615306
Pumpkin,Spring,October,16.806785602897783,0,Haryana,127.78920968347003
Cauliflower,Winter,June,27.629224209955627,0,Madhya Pradesh,68.51864999027399
Pointed grourd,Summer,March,30.790264804245552,1,Lakshadweep,173.52616155746682
Chilly,Summer,January,17.510741003480202,0,Maharashtra,86.32423274718141
Pointed grourd,Summer,October,27.055847276286833,1,Chhattisgarh,184.14851995662264
Radish,Monsoon,April,10.994915510345258,0,Odisha,184.62626563103828
Tomato,Autumn,February,35.298458816584755,1,Goa,85.32930120575986
Ginger,Spring,March,20.249147627483584,1,Assam,128.957862148131
Garlic,Spring,December,36.80389288804819,0,Chandigarh,29.60556271206154
Pointed grourd,Autumn,August,37.574011316070575,1,Delhi,179.78200387498387
Bitter gourd,Monsoon,February,22.399336986057506,0,Manipur,156.25685554166256
Peas,Autumn,February,11.455477329709112,1,Rajasthan,60.80387259857382
Onion,Winter,November,11.919091649842791,0,Madhya Pradesh,87.75099830423885
Bitter gourd,Winter,September,11.23243504609094,1,Sikkim,164.3664210685632
Brinjal,Autumn,November,36.461893163878145,0,Chandigarh,196.59232555624195
Chilly,Monsoon,December,20.843599190665607,1,Rajasthan,120.5569592065417
Pointed grourd,Monsoon,May,26.971662525999196,0,Mizoram,177.85464507256413
Garlic,Summer,February,21.43193201021198,0,Tamil Nadu,104.66020318101992
Brinjal,Winter,May,32.71160813953329,0,Delhi,42.200781833485586
Ginger,Summer,October,15.466515098378252,1,Puducherry,187.72921834706958
Onion,Monsoon,October,19.310578680142132,1,Punjab,38.09238801404767
Chilly,Winter,August,26.20499213305608,1,Gujarat,148.91627903221303
Cucumber,Autumn,December,22.723427367923072,0,Nagaland,142.34423888975044
Okra,Spring,July,19.82316979548589,0,Odisha,120.71275367193748
Tomato,Winter,February,18.813631942001734,1,Assam,105.0622737193278
Peas,Winter,May,30.193789559211545,0,Himachal Pradesh,45.55668442923117
Onion,Winter,May,10.874936775567187,0,Goa,181.38891701666216
Chilly,Winter,March,27.101856299243398,0,Telangana,191.56297414772385
Pumpkin,Monsoon,September,26.933137539644406,0,Karnataka,95.1263469225301
Peas,Spring,October,28.963076660042255,0,Himachal Pradesh,95.58509781706597
Cabbage,Monsoon,November,14.10107436702044,1,Punjab,69.46889364659063
Onion,Autumn,March,22.111299136929695,1,Odisha,154.24853821220668
Chilly,Spring,February,20.96590415857628,0,Andaman and Nicobar Islands,106.02704174821817
Okra,Monsoon,May,24.36977350772429,1,Meghalaya,77.02474877694196
Chilly,Monsoon,May,16.609245497780528,0,Goa,99.26367699903776
Potato,Winter,November,20.88549531999792,1,Arunachal Pradesh,185.2578925881693
Peas,Monsoon,August,17.14572421842552,0,Assam,102.25738968473246
Onion,Summer,July,27.990076013209197,1,Rajasthan,28.614379671475795
Cucumber,Winter,April,38.62241843322382,1,Goa,159.57488055554325
Pumpkin,Summer,January,29.39114180824921,0,Sikkim,160.58913738610303
Ginger,Winter,July,38.06975754998931,0,Assam,152.18323055043552
Onion,Winter,September,11.34797556246726,1,West Bengal,57.10520988740383
Pointed grourd,Spring,December,21.173772250768963,1,Uttarakhand,154.7518256659811
Ginger,Winter,October,16.877667447338077,0,Mizoram,108.79380179973805
Cucumber,Monsoon,August,13.560243393985088,1,Meghalaya,69.17557275478131
Onion,Winter,February,27.105729783077333,1,Manipur,107.64255676104972
Pointed grourd,Summer,December,35.663918643031025,0,Telangana,178.5333386242289
Okra,Autumn,November,17.918868879653704,0,Jharkhand,176.15259115351517
Pumpkin,Autumn,April,11.214418039609285,1,Delhi,41.020872064615595
Potato,Winter,August,10.36866244957603,1,Delhi,120.63979396411484
Peas,Winter,April,18.895848957742892,0,Mizoram,100.02710364762322
Potato,Summer,October,16.92724809086244,0,Andaman and Nicobar Islands,111.64494635238802
Chilly,Winter,July,38.83105350801383,0,Nagaland,128.1425679261301
Tomato,Spring,October,20.171460069623922,0,Himachal Pradesh,56.90800096014017
Radish,Summer,December,19.009760905336567,1,Daman and Diu,169.82713503879535
Bitter gourd,Summer,May,10.923036695168006,1,Odisha,173.4070229645851
Ginger,Autumn,August,16.786748841362076,1,Assam,110.43912536562098
Cucumber,Spring,May,30.5743747671555,0,Lakshadweep,145.3791010797236
Garlic,Summer,June,39.57581292765839,0,Haryana,79.46465166367791
Radish,Monsoon,August,38.64212411290514,0,Odisha,34.90291962025501
Cabbage,Autumn,February,11.131372728660855,0,Chhattisgarh,43.45814450344855
Peas,Monsoon,August,23.936566287427553,1,Tamil Nadu,121.92603629045831
Onion,Summer,May,37.319123553020795,1,Uttarakhand,54.255128314239485
Cabbage,Summer,September,17.984062670868695,0,Uttar Pradesh,140.81872699957657
Pointed grourd,Monsoon,April,25.478565154735932,1,Delhi,114.20328897300126
Cauliflower,Spring,February,29.146803420177395,0,Rajasthan,98.39721388726457
Pointed grourd,Winter,September,10.856240458413113,0,Dadra and Nagar Haveli,96.48649385155515
Pumpkin,Autumn,September,32.94427759046741,0,Andaman and Nicobar Islands,71.12726792224002
Cucumber,Spring,July,22.531855193279846,1,Odisha,113.65207491830215
Peas,Monsoon,February,20.90134864514973,1,Assam,110.77386382474319
Okra,Winter,August,19.9429170950092,1,Madhya Pradesh,115.44867152519832
Onion,Winter,August,32.77000149275427,0,Kerala,51.103875130546236
Cabbage,Spring,June,12.663644281690246,1,Daman and Diu,84.45292848575279
Garlic,Winter,April,20.54572763352397,0,Telangana,69.8505383167394
Ginger,Winter,February,20.84967301075308,1,Karnataka,93.12144317785007
Chilly,Spring,July,12.158614570330734,1,Lakshadweep,55.11085744242798
Ginger,Spring,June,20.384727773120545,1,Mizoram,92.50578141842804
Ginger,Monsoon,January,18.974104125417348,0,Madhya Pradesh,190.88308673666774
