Vegetable,Season,Year,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Brinjal,Spring,2023,December,32.956093615776865,0,Assam,218.8432597
Cabbage,Spring,2023,October,19.438558239233913,0,Madhya Pradesh,71.81348547
Bitter gourd,Monsoon,2023,August,16.154559598546395,0,Bihar,64.06932028
Cucumber,Monsoon,2023,July,31.651283365491096,1,Sikkim,201.4000959
Radish,Autumn,2023,July,32.905562703704675,1,Nagaland,75.47932716
Cauliflower,Summer,2023,November,31.527715957012788,1,Andhra Pradesh,82.21193187
Garlic,Spring,2023,March,39.149423820868606,0,Goa,115.7971989
Chilly,Spring,2023,October,34.79790878180164,0,Karnataka,154.2158933
Cabbage,Autumn,2023,August,24.64363172145969,0,Mizoram,154.0064074
Garlic,Spring,2023,October,34.194549121451004,0,Mizoram,105.7901949
Brinjal,Summer,2023,June,28.71106757030696,0,Tripura,210.9083765
Pointed grourd,Spring,2023,August,14.731380445312931,1,Andhra Pradesh,228.6409707
Pumpkin,Autumn,2023,November,36.73604645,1,Arunachal Pradesh,179.4799904
Chilly,Summer,2023,October,23.776308192488624,1,Manipur,104.4928527
Brinjal,Monsoon,2023,April,30.735928560499616,0,Manipur,218.7535616
Pumpkin,Winter,2023,June,34.07629722769255,1,Telangana,98.10137072
Onion,Monsoon,2023,April,11.68801146447457,0,Maharashtra,134.8982023
Chilly,Monsoon,2023,March,14.74321524637725,1,Goa,210.0102197
Cabbage,Spring,2023,June,21.691921133832736,0,Uttarakhand,203.429013
Okra,Summer,2023,December,13.359449965953903,0,Jharkhand,199.5608234
Onion,Winter,2023,June,25.919469851922756,0,Karnataka,218.0827948
Peas,Autumn,2023,August,28.38662637840426,0,Manipur,93.15688617
Garlic,Autumn,2023,October,15.264555486045062,0,Arunachal Pradesh,118.0713988
Garlic,Monsoon,2023,July,15.122541961227007,1,Jharkhand,70.78318855
Chilly,Summer,2023,June,12.979746908701223,1,West Bengal,207.2754839
Garlic,Monsoon,2023,November,35.90080719800519,1,Karnataka,149.7941691
Potato,Spring,2023,June,28.37574473751139,0,Kerala,76.98719359
Ginger,Spring,2023,December,10.914121581955472,1,Tripura,190.2349664
Bitter gourd,Autumn,2023,July,27.362346072070395,1,Himachal Pradesh,171.6882601
Chilly,Monsoon,2023,July,10.97551786337244,0,Chhattisgarh,139.8674511
Pointed grourd,Winter,2023,May,21.740011178006153,1,Tripura,119.488397
Okra,Monsoon,2023,November,32.786163735468975,1,Delhi,181.557812
Cabbage,Spring,2023,November,35.06059502109981,0,Arunachal Pradesh,216.5049947
Brinjal,Summer,2023,September,24.151666028936493,1,Punjab,89.13894121
Okra,Winter,2023,April,16.281402111528983,0,Meghalaya,84.4956234
Ginger,Spring,2023,April,11.713674286571162,1,Goa,105.1508843
Tomato,Monsoon,2023,February,24.128205600522705,0,West Bengal,189.6938958
Chilly,Spring,2023,February,39.415488361871255,0,Assam,111.2975954
Chilly,Spring,2023,October,13.872149736570556,0,Himachal Pradesh,111.6308776
Pumpkin,Spring,2023,December,27.33333012657537,1,Kerala,225.7864906
Pointed grourd,Monsoon,2023,May,26.701816398364485,1,Uttarakhand,189.5294208
Okra,Monsoon,2023,October,17.060783293549676,1,Chhattisgarh,186.0499014
Ginger,Spring,2023,October,32.69813187807533,1,West Bengal,156.8314674
Potato,Monsoon,2023,September,19.64386481581407,0,Karnataka,192.3101829
Chilly,Spring,2023,July,13.592021049319907,0,Gujarat,206.6821841
Garlic,Spring,2023,March,11.65164742061938,0,Tamil Nadu,139.9751735
Onion,Summer,2023,February,35.08735520062099,0,Jharkhand,136.882816
Bitter gourd,Spring,2023,February,36.01566863449414,0,Telangana,203.8061482
Radish,Spring,2023,April,11.701977818421751,0,Arunachal Pradesh,150.0029227
Bitter gourd,Spring,2023,May,22.922059101432424,1,Tripura,200.5750602
Brinjal,Winter,2023,March,24.26584239044712,0,Mizoram,147.426667
Potato,Winter,2023,November,14.81447079007534,0,West Bengal,146.2135024
Ginger,Spring,2023,June,11.465982403632859,1,Sikkim,224.0228809
Peas,Monsoon,2023,April,35.97808035926282,0,Kerala,53.64915427
Garlic,Autumn,2023,January,29.215638698902325,0,Arunachal Pradesh,82.8184713
Potato,Spring,2023,December,34.82893654034751,0,Maharashtra,77.31171968
Cabbage,Summer,2023,August,14.65576110186357,1,Puducherry,70.61679172
Cabbage,Spring,2023,December,23.751041897646815,0,Chhattisgarh,150.8275652
Chilly,Winter,2023,January,15.662138623566427,1,West Bengal,190.9151667
Bitter gourd,Autumn,2023,June,33.38745267764361,0,Jharkhand,76.31655982
Cabbage,Winter,2023,December,35.52527237274646,0,Jharkhand,107.8160684
Potato,Summer,2023,August,19.027895310563636,0,Daman and Diu,177.8487337
Tomato,Summer,2023,March,25.160368436244255,1,Goa,217.4196022
Radish,Autumn,2023,February,15.057684394042358,0,Tripura,162.6807491
Chilly,Autumn,2023,December,19.100201903860885,1,Lakshadweep,164.2901344
Radish,Autumn,2023,January,25.564040453389985,1,Andhra Pradesh,203.5204505
Ginger,Autumn,2023,July,28.078182579363666,1,Uttarakhand,155.834053
Cauliflower,Monsoon,2023,January,19.893807396389228,1,West Bengal,185.5062866
Peas,Summer,2023,March,11.48148162370595,1,Sikkim,67.13822774
Ginger,Winter,2023,November,32.474907332619125,1,Jharkhand,55.26292981
Pointed grourd,Autumn,2023,March,38.06414200779518,1,Goa,118.6561845
Brinjal,Winter,2023,February,22.773473273090094,0,Telangana,90.19846632
Peas,Winter,2023,February,29.255011674219805,1,Puducherry,86.47382727
Radish,Spring,2023,August,19.43176334651556,1,Madhya Pradesh,216.8323724
Pointed grourd,Winter,2023,June,27.40718261270571,1,Punjab,166.3500004
Brinjal,Monsoon,2023,July,19.782909876258746,0,Goa,161.7940704
Pointed grourd,Autumn,2023,April,20.339170961405998,0,Odisha,73.53163809
Pointed grourd,Autumn,2023,July,30.233022942346786,0,Arunachal Pradesh,204.16712
Cucumber,Autumn,2023,April,34.25168547916839,0,Mizoram,160.6398343
Pumpkin,Autumn,2023,May,10.72151891260881,0,Uttarakhand,144.5139777
Radish,Spring,2023,April,34.66881492220689,0,Kerala,220.2036053
Onion,Spring,2023,March,33.070380636254825,1,Dadra and Nagar Haveli,173.8086578
Peas,Monsoon,2023,August,25.62803326100211,1,Delhi,182.9552823
Ginger,Winter,2023,September,12.623153553258033,1,Jharkhand,177.6224008
Cucumber,Autumn,2023,May,24.523919420791454,0,Andaman and Nicobar Islands,89.8209981
Cauliflower,Summer,2023,June,10.177981644832725,0,Bihar,125.8159551
Ginger,Autumn,2023,October,12.780436417318853,0,Kerala,200.8397903
Garlic,Monsoon,2023,September,20.115353084079167,1,Nagaland,87.32527406
Cauliflower,Summer,2023,March,23.382410431740738,1,Daman and Diu,162.4528284
Chilly,Monsoon,2023,November,35.195043571362284,0,Himachal Pradesh,55.17366422
Radish,Autumn,2023,June,35.09231211,1,Rajasthan,138.7877911
Ginger,Autumn,2023,April,35.27922158,1,Nagaland,170.394932
Brinjal,Monsoon,2023,February,38.109203957496256,0,Telangana,197.0659988
Brinjal,Autumn,2023,July,17.796694676749734,0,Assam,137.2876451
Tomato,Winter,2023,November,32.60939080138373,1,Mizoram,224.9138222
Chilly,Spring,2023,August,14.648308406787839,1,Maharashtra,149.7368863
Pumpkin,Autumn,2023,August,38.86525301146156,0,Madhya Pradesh,88.70161989
Cabbage,Autumn,2023,August,28.256691614006197,0,Gujarat,98.1145305
Bitter gourd,Spring,2023,January,13.598381157084027,1,Himachal Pradesh,135.355987
Potato,Winter,2023,August,11.601977590612144,0,Rajasthan,201.388655
Brinjal,Spring,2023,November,25.90022085,0,Sikkim,165.8023037
Tomato,Winter,2023,May,12.507947441587369,0,Haryana,158.5386048
Potato,Spring,2023,September,28.185060557965276,0,Dadra and Nagar Haveli,189.2705521
Chilly,Spring,2023,December,22.766872274316874,0,Rajasthan,218.3232664
Cucumber,Winter,2023,September,19.88647948657088,0,Lakshadweep,150.829897
Chilly,Spring,2023,February,14.719334331397143,0,Uttarakhand,170.5225775
Garlic,Winter,2023,November,20.657268717296972,1,Maharashtra,197.7719382
Ginger,Monsoon,2023,November,28.48425481,0,Haryana,169.1457933
Tomato,Autumn,2023,September,17.906081114586552,1,Tripura,91.67829114
Brinjal,Autumn,2023,April,29.216484582248107,0,Andaman and Nicobar Islands,125.6139576
Radish,Spring,2023,December,33.38038161,1,Kerala,215.0494722
Bitter gourd,Winter,2023,February,15.722298431332526,0,Nagaland,60.93031034
Brinjal,Monsoon,2023,May,13.431127147911491,0,Punjab,116.1220038
Tomato,Winter,2023,October,37.624351294192316,0,Sikkim,207.7357217
Cucumber,Spring,2023,June,20.516008947190617,1,Assam,169.1134268
Potato,Winter,2023,August,20.007754535856577,1,Delhi,191.602919
Pointed grourd,Winter,2023,December,38.36372672684799,1,Andaman and Nicobar Islands,124.6369324
Cauliflower,Autumn,2023,January,16.589606321813957,0,Goa,185.4555144
Tomato,Winter,2023,January,22.948294314085757,0,Tamil Nadu,75.21752967
Tomato,Autumn,2023,December,13.07304934946039,1,Jharkhand,221.9267455
Tomato,Spring,2023,January,30.105852572926903,0,Kerala,225.4808225
Cabbage,Monsoon,2023,September,22.921733873894393,0,Mizoram,103.1560553
Tomato,Autumn,2023,July,15.745728989920373,1,Rajasthan,173.0718722
Garlic,Winter,2023,June,33.80254463368085,1,Bihar,227.5566491
Garlic,Summer,2023,December,31.91997171612661,1,Manipur,68.91939177
Chilly,Spring,2023,February,37.48615473774439,1,Goa,93.44081377
Chilly,Spring,2023,September,10.761897813294368,1,Telangana,113.0498938
Brinjal,Spring,2023,April,38.31055008999684,1,Tamil Nadu,192.2948294
Onion,Monsoon,2023,July,21.891857785916734,0,Punjab,229.2134795
Cucumber,Spring,2023,May,27.522260224788074,1,Lakshadweep,227.9104521
Garlic,Monsoon,2023,July,35.89004336089123,0,Puducherry,139.7028553
Okra,Monsoon,2023,June,35.63531495353378,0,Delhi,136.4248643
Cabbage,Monsoon,2023,June,35.388490958437956,1,Maharashtra,83.29698956
Garlic,Winter,2023,February,23.92205671355388,0,Rajasthan,52.24374204
Ginger,Monsoon,2023,July,25.65246144811683,1,Bihar,197.6555957
Garlic,Winter,2023,April,19.153121358945167,1,Rajasthan,131.8459621
Radish,Autumn,2023,July,37.705632283845944,1,West Bengal,212.9711821
Okra,Spring,2023,May,39.21890436909365,0,Kerala,50.25166382
Garlic,Monsoon,2023,November,12.182403936643784,0,Jharkhand,191.0822953
Chilly,Spring,2023,February,23.436027512295908,1,Maharashtra,112.2825043
Cabbage,Spring,2023,January,36.40938195726581,0,Jharkhand,226.6043915
Garlic,Summer,2023,February,29.28957538687972,1,Bihar,175.3013884
Bitter gourd,Monsoon,2023,November,23.407822718802336,1,Himachal Pradesh,79.0425556
Pumpkin,Spring,2023,September,31.932670635466238,0,Andaman and Nicobar Islands,84.54663178
Pumpkin,Winter,2023,August,11.433505277584954,0,Chandigarh,221.4758298
Okra,Monsoon,2023,August,38.929608316605965,1,Himachal Pradesh,207.9098586
Okra,Autumn,2023,November,28.024192216552283,1,Telangana,132.8706913
Garlic,Spring,2023,June,11.151942835033486,0,Kerala,122.2110854
Potato,Autumn,2023,October,18.437911677450106,1,Manipur,156.5826594
Potato,Spring,2023,November,39.91888447983122,1,Maharashtra,127.4543078
Garlic,Winter,2023,April,30.33016654250355,1,Kerala,64.21267081
Cauliflower,Summer,2023,August,38.56860553444238,1,Manipur,63.47448796
Chilly,Winter,2023,June,22.020779889352713,1,Uttar Pradesh,153.273805
Pumpkin,Summer,2023,November,26.75382048072321,0,Lakshadweep,113.7430075
Brinjal,Spring,2023,July,39.88427151955352,0,Haryana,187.5556628
Okra,Autumn,2023,December,25.736176625336313,1,Haryana,184.2481664
Potato,Spring,2023,October,17.362977537138402,0,West Bengal,115.9137581
Bitter gourd,Autumn,2023,August,20.946307316712108,1,Sikkim,63.8204435
Peas,Winter,2023,September,12.218952812095441,0,Lakshadweep,71.97290078
Tomato,Winter,2023,March,37.082557504273765,0,Meghalaya,63.80706403
Okra,Autumn,2023,March,21.049939648526937,0,Assam,191.3947042
Onion,Winter,2023,June,11.158449524480286,1,Goa,208.3075311
Potato,Spring,2023,May,28.757952561023405,0,Goa,169.7613307
Peas,Autumn,2023,August,12.86117350565971,0,Nagaland,172.0560652
Pumpkin,Winter,2023,June,18.810805623088157,0,Andaman and Nicobar Islands,194.0090343
Ginger,Winter,2023,January,16.75646060818511,1,Daman and Diu,56.59134019
Pointed grourd,Winter,2023,May,12.85786977022374,0,Lakshadweep,162.5225338
Peas,Spring,2023,September,39.92386410364895,0,Gujarat,141.7702502
Tomato,Winter,2023,July,25.302314219169503,1,Bihar,160.4144575
Garlic,Spring,2023,February,18.19786329159965,0,Chandigarh,95.70551971
Cucumber,Autumn,2023,December,18.537992943400923,1,Uttar Pradesh,76.97455906
Chilly,Summer,2023,July,17.499233486442662,1,Puducherry,91.28119964
Chilly,Autumn,2023,June,36.92599944995851,1,Telangana,66.39943236
Potato,Spring,2023,June,14.309550750199467,1,Uttar Pradesh,100.3746184
Radish,Winter,2023,February,39.14285339666684,0,Gujarat,200.7508463
Tomato,Summer,2023,March,18.038159677915818,0,West Bengal,158.6992564
Bitter gourd,Summer,2023,March,27.98215512824221,1,Telangana,90.31066256
Cabbage,Spring,2023,January,31.38302608579756,1,Haryana,160.7473237
Potato,Spring,2023,December,16.42904456462071,1,Nagaland,196.9694808
Potato,Spring,2023,February,39.31640485,1,Karnataka,226.1708739
Potato,Monsoon,2023,March,14.969051791861984,1,Rajasthan,145.1050365
Onion,Autumn,2023,July,14.61808541150189,0,Himachal Pradesh,117.4955987
Cabbage,Monsoon,2023,March,19.002591701206793,1,Delhi,226.8346313
Onion,Summer,2023,January,25.252083670701953,1,Sikkim,113.6741787
Bitter gourd,Summer,2023,August,39.05212406,0,Dadra and Nagar Haveli,123.747732
Onion,Monsoon,2023,November,10.774564773494632,1,Daman and Diu,65.88995636
Peas,Monsoon,2023,January,26.70184400410712,1,Karnataka,175.1086516
Tomato,Monsoon,2023,March,25.70751588,1,Madhya Pradesh,137.5002214
Potato,Summer,2023,June,19.042416680758386,1,Delhi,53.93121924
Cucumber,Summer,2023,December,33.58416514058392,0,Odisha,192.6003378
Okra,Spring,2023,May,33.89177442,0,Madhya Pradesh,216.8816045
Onion,Summer,2023,September,36.28118071900428,1,Kerala,110.111359
Brinjal,Summer,2023,January,34.58578624845601,1,Punjab,62.67176549
Brinjal,Summer,2023,July,11.916948439206907,0,Manipur,214.0327542
Pumpkin,Autumn,2023,December,22.568001556532085,1,Bihar,145.2652553
Bitter gourd,Autumn,2023,December,18.044561369197307,0,Karnataka,182.0719199
Ginger,Autumn,2023,May,27.961560455058247,1,Rajasthan,115.5494004
Peas,Monsoon,2023,January,37.298435190340406,1,Delhi,211.8393863
Onion,Monsoon,2023,October,34.16018059443921,0,Uttar Pradesh,126.2356231
Brinjal,Summer,2023,June,32.507788083036004,0,Gujarat,161.3051303
Okra,Spring,2023,May,16.734981713147768,0,Manipur,192.174761
Brinjal,Autumn,2023,March,39.549479128907706,0,Telangana,98.10508161
Cabbage,Summer,2023,September,21.212108621867017,0,Telangana,200.743572
Pointed grourd,Autumn,2023,December,20.43921802951275,1,Maharashtra,86.58931059
Cucumber,Spring,2023,August,26.429872073273668,0,Kerala,168.3041207
Cabbage,Winter,2023,January,33.82433516923328,1,Nagaland,177.2093127
Peas,Monsoon,2023,February,23.11619903712274,1,Haryana,178.4543342
Radish,Monsoon,2023,April,28.300606184712056,0,Himachal Pradesh,55.97172589
Onion,Spring,2023,June,11.591042336314809,0,Chhattisgarh,109.5183555
Brinjal,Spring,2023,February,28.00767270894666,1,Chhattisgarh,93.00275292
Onion,Autumn,2023,May,28.83702313031475,0,Uttarakhand,55.90299965
Ginger,Autumn,2023,July,33.03596234210448,0,Uttar Pradesh,62.74152685
Onion,Summer,2023,March,38.852297261416766,1,Himachal Pradesh,172.7777699
Cauliflower,Winter,2023,March,27.139564425529954,1,Goa,86.55945152
Chilly,Winter,2023,March,19.389826546956797,0,Manipur,185.2457062
Brinjal,Spring,2023,February,19.712433601956363,0,Assam,228.3804274
Pumpkin,Monsoon,2023,February,24.95665066793601,0,Himachal Pradesh,53.89573266
Ginger,Winter,2023,October,27.63709188891845,0,Chandigarh,61.67331626
Onion,Winter,2023,March,16.960645337162006,0,Chhattisgarh,151.1023193
Radish,Spring,2023,January,14.052968259041975,1,Haryana,132.6462635
Pumpkin,Spring,2023,November,34.91653454787447,0,Chandigarh,210.7583055
Potato,Winter,2023,March,24.201775792647496,1,Chandigarh,177.5213438
Cabbage,Spring,2023,December,39.302007352032135,1,Tripura,195.9984366
Brinjal,Spring,2023,February,25.37071512382013,0,Meghalaya,107.4669076
Brinjal,Winter,2023,August,25.861491288038714,0,Goa,100.6987861
Peas,Summer,2023,January,29.128618343867423,0,Lakshadweep,62.55355804
Garlic,Summer,2023,February,37.24524929205285,0,Tamil Nadu,51.02257904
Potato,Spring,2023,August,19.080371723369634,0,Kerala,85.44637955
Okra,Monsoon,2023,March,25.592149702516085,1,Tripura,59.94069995
Tomato,Winter,2023,September,36.009074445062495,1,Sikkim,158.4628102
Garlic,Spring,2023,September,39.28497477014306,0,Bihar,193.6622427
Brinjal,Winter,2023,November,38.587546428607396,0,Daman and Diu,171.4867443
Cucumber,Winter,2023,November,28.59837049087677,0,West Bengal,52.29163099
Bitter gourd,Summer,2023,August,33.91059704095869,0,Assam,148.891281
Garlic,Winter,2023,July,22.561915055398313,1,Chhattisgarh,208.2607683
Pointed grourd,Monsoon,2023,July,29.675642027252003,0,Bihar,112.0177544
Brinjal,Monsoon,2023,February,24.03873391,1,Arunachal Pradesh,100.6286629
Cabbage,Summer,2023,June,19.249598221110475,1,Tamil Nadu,229.7021301
Cauliflower,Winter,2023,March,23.734939864664547,1,Jharkhand,145.0075469
Chilly,Summer,2023,November,37.14644118648515,1,Daman and Diu,217.4105041
Peas,Spring,2023,May,15.404179915477593,0,West Bengal,50.45222699
Onion,Spring,2023,May,28.58872560582355,1,Chhattisgarh,159.6333065
Radish,Monsoon,2023,July,31.070000949839656,1,Chhattisgarh,106.0534261
Pointed grourd,Summer,2023,August,23.915968750487988,0,Manipur,192.9335898
Bitter gourd,Monsoon,2023,November,22.83059379,1,Himachal Pradesh,96.99540338
Chilly,Spring,2023,May,33.944046364169495,0,Odisha,85.72119453
Ginger,Monsoon,2023,July,36.294793709441464,1,Andhra Pradesh,127.85059
Onion,Autumn,2023,July,17.73921224,1,Puducherry,77.07082517
Peas,Spring,2023,October,24.375059035069196,0,Meghalaya,131.0312594
Potato,Spring,2023,April,28.68541132864837,1,Karnataka,195.0867223
Chilly,Autumn,2023,November,33.935646828173574,0,Andaman and Nicobar Islands,204.8519079
Bitter gourd,Winter,2023,March,31.259070224068545,0,Assam,114.2220571
Cucumber,Monsoon,2023,February,18.306999442559345,0,Nagaland,132.9497423
Ginger,Winter,2023,August,31.56703986874256,1,Punjab,76.04656268
Cucumber,Summer,2023,November,23.902484536610675,0,Gujarat,146.8566145
Pointed grourd,Spring,2023,October,27.50262232586334,1,Kerala,208.2251454
Onion,Spring,2023,April,12.646121286375552,1,Maharashtra,127.5441141
Chilly,Summer,2023,February,32.77668512,1,Dadra and Nagar Haveli,194.9339459
Pumpkin,Summer,2023,July,34.899388023725706,1,Punjab,147.6953518
Peas,Monsoon,2023,October,14.316548651803947,0,Arunachal Pradesh,58.50575924
Bitter gourd,Winter,2023,June,27.134511791892265,1,Uttar Pradesh,151.5209633
Garlic,Winter,2023,April,31.859829613070108,0,Telangana,189.820649
Potato,Winter,2023,May,28.576529606180358,1,Andaman and Nicobar Islands,132.019961
Onion,Autumn,2023,February,16.813517595914384,1,Puducherry,191.4959125
